file_path,filename,dataset_source,modality,split,label,label_int,format,specs,size_bytes
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\153_150_24.png,153_150_24.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25075
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\153_150_25.png,153_150_25.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25343
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\153_150_26.png,153_150_26.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25167
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\153_150_27.png,153_150_27.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25277
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\153_150_28.png,153_150_28.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,24325
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\153_150_3.png,153_150_3.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,24930
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\153_150_4.png,153_150_4.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25069
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\153_150_5.png,153_150_5.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25712
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\153_150_6.png,153_150_6.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,24304
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\153_150_7.png,153_150_7.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26867
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\153_150_8.png,153_150_8.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25306
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\153_150_9.png,153_150_9.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,24171
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_0.png,154_386_0.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28129
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_1.png,154_386_1.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29408
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_10.png,154_386_10.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28674
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_11.png,154_386_11.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,30087
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_12.png,154_386_12.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,30033
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_13.png,154_386_13.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28752
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_14.png,154_386_14.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28760
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_15.png,154_386_15.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28970
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_16.png,154_386_16.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29269
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_17.png,154_386_17.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28805
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_18.png,154_386_18.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29217
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_19.png,154_386_19.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26477
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_2.png,154_386_2.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29461
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_3.png,154_386_3.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29144
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_4.png,154_386_4.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25971
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_5.png,154_386_5.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28854
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_6.png,154_386_6.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28055
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_7.png,154_386_7.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28540
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_8.png,154_386_8.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28714
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\154_386_9.png,154_386_9.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29324
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_0.png,155_576_0.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27963
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_1.png,155_576_1.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28793
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_10.png,155_576_10.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28535
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_11.png,155_576_11.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28547
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_12.png,155_576_12.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28400
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_13.png,155_576_13.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28617
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_14.png,155_576_14.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28509
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_15.png,155_576_15.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28287
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_16.png,155_576_16.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28759
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_17.png,155_576_17.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28602
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_18.png,155_576_18.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28497
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_19.png,155_576_19.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28885
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_2.png,155_576_2.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28416
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_20.png,155_576_20.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28845
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_21.png,155_576_21.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28761
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_22.png,155_576_22.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28932
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_23.png,155_576_23.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28715
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_24.png,155_576_24.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28701
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_25.png,155_576_25.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28818
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_26.png,155_576_26.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28570
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_27.png,155_576_27.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28726
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_28.png,155_576_28.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27922
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_29.png,155_576_29.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28592
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_3.png,155_576_3.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28511
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_30.png,155_576_30.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28378
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_31.png,155_576_31.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29102
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_4.png,155_576_4.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28367
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_5.png,155_576_5.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28422
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_6.png,155_576_6.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28629
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_7.png,155_576_7.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,30585
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_8.png,155_576_8.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28406
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\155_576_9.png,155_576_9.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28364
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_0.png,156_243_0.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27984
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_1.png,156_243_1.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28005
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_10.png,156_243_10.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28678
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_11.png,156_243_11.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28571
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_12.png,156_243_12.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28524
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_13.png,156_243_13.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,24982
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_14.png,156_243_14.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,23833
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_15.png,156_243_15.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26889
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_16.png,156_243_16.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26804
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_17.png,156_243_17.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29040
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_18.png,156_243_18.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27224
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_19.png,156_243_19.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28826
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_2.png,156_243_2.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27416
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_3.png,156_243_3.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28074
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_4.png,156_243_4.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29532
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_5.png,156_243_5.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29638
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_6.png,156_243_6.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29094
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_7.png,156_243_7.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29318
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_8.png,156_243_8.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29493
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\156_243_9.png,156_243_9.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28619
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_0.png,157_245_0.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25283
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_1.png,157_245_1.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,24979
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_10.png,157_245_10.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,24645
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_11.png,157_245_11.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25185
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_12.png,157_245_12.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,24616
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_13.png,157_245_13.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25892
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_14.png,157_245_14.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25059
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_15.png,157_245_15.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25392
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_16.png,157_245_16.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25254
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_17.png,157_245_17.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25101
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_18.png,157_245_18.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25036
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_2.png,157_245_2.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,23619
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_3.png,157_245_3.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27426
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_4.png,157_245_4.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25123
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_5.png,157_245_5.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25451
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_6.png,157_245_6.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27659
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_7.png,157_245_7.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,24130
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_8.png,157_245_8.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,24847
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\157_245_9.png,157_245_9.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25027
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\158_379_0.png,158_379_0.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28098
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\158_379_1.png,158_379_1.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28258
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\158_379_10.png,158_379_10.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27903
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\158_379_11.png,158_379_11.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27992
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\158_379_12.png,158_379_12.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27677
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\158_379_13.png,158_379_13.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28657
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\158_379_14.png,158_379_14.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28625
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\158_379_2.png,158_379_2.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28608
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\158_379_3.png,158_379_3.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29307
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\158_379_4.png,158_379_4.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27939
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\158_379_5.png,158_379_5.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28143
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\158_379_6.png,158_379_6.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28179
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\158_379_7.png,158_379_7.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26106
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\158_379_8.png,158_379_8.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27041
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\158_379_9.png,158_379_9.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27715
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\159_175_0.png,159_175_0.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,24371
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\159_175_1.png,159_175_1.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25735
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\159_175_10.png,159_175_10.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26017
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\159_175_11.png,159_175_11.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25725
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\159_175_12.png,159_175_12.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25502
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\159_175_2.png,159_175_2.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29152
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\159_175_3.png,159_175_3.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29096
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\159_175_4.png,159_175_4.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25753
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\159_175_5.png,159_175_5.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25792
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\159_175_6.png,159_175_6.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29544
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\159_175_7.png,159_175_7.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25374
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\159_175_8.png,159_175_8.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25500
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\159_175_9.png,159_175_9.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26345
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_0.png,160_928_0.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28583
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_1.png,160_928_1.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29265
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_10.png,160_928_10.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27548
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_11.png,160_928_11.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26809
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_12.png,160_928_12.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27182
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_13.png,160_928_13.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27513
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_14.png,160_928_14.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27336
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_15.png,160_928_15.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27546
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_16.png,160_928_16.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27495
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_17.png,160_928_17.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27150
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_2.png,160_928_2.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27358
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_3.png,160_928_3.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27655
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_4.png,160_928_4.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27404
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_5.png,160_928_5.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26889
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_6.png,160_928_6.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27093
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_7.png,160_928_7.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29370
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_8.png,160_928_8.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27206
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\160_928_9.png,160_928_9.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26877
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\161_141_0.png,161_141_0.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,24965
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\161_141_1.png,161_141_1.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26490
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\161_141_10.png,161_141_10.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25116
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\161_141_11.png,161_141_11.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25334
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\161_141_2.png,161_141_2.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25301
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\161_141_3.png,161_141_3.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25327
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\161_141_4.png,161_141_4.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25502
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\161_141_5.png,161_141_5.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26911
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\161_141_6.png,161_141_6.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26957
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\161_141_7.png,161_141_7.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26000
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\161_141_8.png,161_141_8.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25588
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\161_141_9.png,161_141_9.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,25386
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_0.png,162_330_0.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28333
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_1.png,162_330_1.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28977
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_10.png,162_330_10.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28845
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_11.png,162_330_11.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28765
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_12.png,162_330_12.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28871
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_13.png,162_330_13.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27671
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_14.png,162_330_14.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26508
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_15.png,162_330_15.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28910
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_16.png,162_330_16.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28818
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_17.png,162_330_17.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28645
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_18.png,162_330_18.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28759
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_19.png,162_330_19.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29131
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_2.png,162_330_2.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27731
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_20.png,162_330_20.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28908
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_21.png,162_330_21.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27301
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_22.png,162_330_22.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,26505
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_3.png,162_330_3.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,28873
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_4.png,162_330_4.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27296
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_5.png,162_330_5.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,29121
C:\Users\paruc\Downloads\archive\1000_videos\train\fake\162_330_6.png,162_330_6.png,archive_1000_videos,image,train,fake,1,.png,128x128_rgb,27428
